Equipment_ID,Type,Site_ID,Check_In_Date,Check_Out_Date,Engine_Hours_Day,Idle_Hours_Day,Rental_Days,Last_Operator_ID,is_anomaly,anomaly_type
EQX1218,Excavator,S001,2025-10-08,2025-10-19,7.1,2.9,11,OP102,0,none
EQX1034,Bulldozer,S006,2024-07-17,2024-08-03,7.1,4.0,17,OP120,0,none
EQX1161,Excavator,S008,2025-09-02,2025-09-19,5.3,7.0,17,OP122,0,none
EQX1033,Bulldozer,S003,2024-12-01,2024-12-17,9.9,2.7,16,OP124,0,none
EQX1019,Compactor,S009,2025-01-09,2025-01-16,10.7,2.8,7,OP127,0,none
EQX1172,Crane,S004,2025-01-29,2025-02-03,4.8,2.9,5,OP107,0,none
EQX1139,Compactor,S001,2025-08-29,2025-09-06,4.0,5.7,8,OP135,0,none
EQX1117,Compactor,S012,2024-12-06,2024-12-09,4.0,7.1,3,OP115,0,none
EQX1208,Grader,S010,2024-08-10,2024-08-16,5.5,6.0,6,OP128,0,none
EQX1186,Grader,S007,2025-04-04,2025-04-17,5.8,7.7,13,OP110,0,none
EQX1004,Grader,S010,2024-03-21,2024-03-28,9.4,5.6,7,OP114,0,none
EQX1214,Compactor,S006,2024-05-25,2024-06-05,5.5,0.0,11,OP115,0,none
EQX1001,Compactor,S006,2024-08-26,2024-09-02,4.2,2.7,7,OP131,0,none
EQX1116,Loader,S008,2024-03-04,2024-03-21,6.0,1.8,17,OP126,0,none
EQX1037,Excavator,S003,2024-02-26,2024-03-17,5.0,6.7,20,OP101,0,none
EQX1003,Loader,S002,2024-09-01,2024-09-14,9.1,7.6,13,OP106,0,none
EQX1218,Excavator,S007,2025-05-19,2025-05-31,4.6,6.2,12,OP107,0,none
EQX1103,Bulldozer,S008,2025-09-10,2025-10-07,9.1,0.7,27,OP128,0,none
EQX1047,Bulldozer,S010,2024-12-13,2024-12-23,6.8,2.0,10,OP127,0,none
EQX1124,Crane,S012,2024-10-12,2024-10-16,7.4,2.7,4,OP119,0,none
EQX1089,Excavator,S003,2024-06-07,2024-06-20,5.9,4.9,13,OP106,0,none
EQX1035,Crane,S002,2025-04-24,2025-04-25,2.8,7.4,1,OP139,0,none
EQX1097,Bulldozer,S003,2025-09-11,2025-10-05,8.6,5.0,24,OP114,0,none
EQX1036,Excavator,S004,2025-05-04,2025-05-14,7.8,3.6,10,,1,no_operator
EQX1082,Crane,S009,2024-12-03,2024-12-07,5.0,5.1,4,OP134,0,none
EQX1204,Excavator,S008,2025-07-11,2025-07-24,11.1,5.8,13,OP139,0,none
EQX1100,Loader,S005,2024-02-25,2024-03-06,12.3,0.5,10,OP115,0,none
EQX1179,Loader,S011,2024-11-25,2024-12-11,4.5,4.6,16,OP126,0,none
EQX1065,Grader,S010,2024-05-05,2024-05-12,8.6,5.3,7,OP110,0,none
EQX1215,Compactor,S010,2024-09-24,2024-10-02,5.3,5.2,8,OP112,0,none
EQX1172,Crane,S006,2025-05-18,2025-05-22,10.4,0.0,4,OP139,0,none
EQX1130,Grader,S010,2025-07-26,2025-08-08,8.3,6.1,13,OP137,0,none
EQX1148,Crane,S009,2024-11-29,2024-12-03,8.8,3.4,4,OP110,0,none
EQX1105,Compactor,S004,2025-03-17,2025-03-26,10.2,0.0,9,OP123,0,none
EQX1013,Grader,S010,2025-03-04,2025-03-17,8.9,5.3,13,OP108,0,none
EQX1019,Compactor,S004,2025-03-28,2025-04-03,5.9,5.0,6,OP101,0,none
EQX1168,Compactor,S012,2024-02-04,2024-04-08,7.0,2.4,64,OP119,1,extended_rental
EQX1170,Loader,S003,2025-03-07,2025-03-22,5.3,6.3,15,OP118,0,none
EQX1182,Loader,S008,2024-02-19,2024-03-04,2.8,1.8,14,OP122,0,none
EQX1126,Crane,S002,2025-08-20,2025-08-25,5.4,9.1,5,OP102,0,none
EQX1188,Excavator,S008,2024-01-04,2024-01-19,6.6,5.5,15,OP136,0,none
EQX1151,Compactor,S001,2024-02-19,2024-03-01,8.6,4.8,11,OP112,0,none
EQX1049,Grader,S012,2024-03-02,2024-03-07,7.8,1.8,5,OP104,0,none
EQX1090,Crane,S003,2024-10-01,2024-10-10,7.5,0.0,9,OP107,0,none
EQX1088,Crane,S004,2025-01-28,2025-02-05,9.0,1.9,8,OP121,0,none
EQX1125,Excavator,S002,2024-12-28,2025-01-06,10.6,4.9,9,OP138,0,none
EQX1114,Grader,S007,2025-01-01,2025-01-12,6.5,4.1,11,OP102,0,none
EQX1013,Grader,S006,2025-07-07,2025-07-12,8.6,2.7,5,OP115,0,none
EQX1151,Compactor,S001,2024-05-17,2024-05-25,3.9,4.5,8,OP129,0,none
EQX1012,Loader,S009,2025-10-14,2025-10-29,6.1,1.8,15,OP111,0,none
EQX1152,Loader,S002,2024-08-09,2024-08-17,5.1,1.7,8,OP130,0,none
EQX1042,Compactor,S012,2024-10-16,2024-10-20,3.2,5.1,4,OP102,0,none
EQX1086,Excavator,S003,2025-01-08,2025-01-20,6.3,5.2,12,OP106,0,none
EQX1178,Loader,S008,2024-03-31,2024-04-12,5.3,2.6,12,OP121,0,none
EQX1088,Crane,S008,2025-05-19,2025-05-24,7.4,2.9,5,OP120,0,none
EQX1168,Compactor,S007,2025-06-02,2025-06-15,8.8,3.6,13,OP106,0,none
EQX1049,Grader,S006,2025-04-23,2025-05-02,9.0,6.5,9,,1,no_operator
EQX1110,Loader,S001,2024-04-16,2024-04-30,8.8,5.7,14,OP107,0,none
EQX1119,Crane,S004,2025-03-07,2025-03-18,1.4,18.9,11,OP106,1,excessive_idle
EQX1055,Compactor,S009,2024-09-21,2024-10-01,8.0,3.2,10,OP139,0,none
EQX1210,Crane,S001,2024-02-20,2024-02-22,7.9,4.3,2,OP132,0,none
EQX1177,Crane,S009,2025-07-15,2025-07-20,6.5,6.6,5,OP104,0,none
EQX1154,Grader,S004,2025-08-06,2025-08-19,6.0,0.6,13,OP105,0,none
EQX1148,Crane,S008,2025-10-11,2025-10-12,8.5,4.6,1,OP105,0,none
EQX1037,Excavator,S002,2024-02-08,2024-02-19,13.0,1.8,11,OP109,0,none
EQX1065,Grader,S007,2024-12-08,2024-12-18,4.3,4.5,10,OP101,0,none
EQX1005,Excavator,S012,2025-03-23,2025-04-13,5.8,2.0,21,OP125,0,none
EQX1090,Crane,S001,2024-02-06,2024-02-16,5.6,3.2,10,OP138,0,none
EQX1161,Excavator,S003,2024-12-21,2025-01-13,7.3,6.4,23,OP113,0,none
EQX1179,Loader,S002,2025-10-01,2025-10-16,5.1,5.2,15,OP120,0,none
EQX1203,Crane,S009,2024-04-22,2024-04-29,7.7,1.4,7,OP120,0,none
EQX1175,Excavator,S009,2025-09-20,2025-09-29,6.7,7.3,9,OP134,0,none
EQX1152,Loader,S005,2025-10-13,2025-10-26,9.4,2.3,13,OP114,0,none
EQX1087,Compactor,S006,2024-11-10,2024-11-18,6.4,1.5,8,OP123,0,none
EQX1057,Crane,S009,2024-03-06,2024-03-17,7.7,7.1,11,OP136,0,none
EQX1074,Bulldozer,S012,2024-02-14,2024-03-04,7.6,3.5,19,OP109,0,none
EQX1083,Compactor,S004,2024-02-02,2024-02-04,10.1,6.4,2,OP136,0,none
EQX1139,Compactor,S001,2024-04-07,2024-04-08,4.7,0.0,1,OP131,0,none
EQX1151,Compactor,S001,2025-12-16,2025-12-23,6.5,4.0,7,OP131,0,none
EQX1139,Compactor,S006,2024-11-19,2024-11-28,4.7,5.7,9,OP133,0,none
EQX1146,Bulldozer,S009,2024-08-18,2024-08-28,6.8,0.0,10,OP131,0,none
EQX1158,Grader,S006,2024-01-23,2024-02-02,7.4,1.5,10,OP128,0,none
EQX1099,Excavator,S009,2024-01-28,2024-02-13,9.9,5.1,16,OP132,0,none
EQX1106,Compactor,S011,2024-02-19,2024-02-22,8.2,1.8,3,OP108,0,none
EQX1042,Compactor,S002,2024-01-23,2024-01-31,5.1,3.7,8,OP115,0,none
EQX1175,Excavator,S004,2024-08-20,2024-08-30,3.7,6.3,10,OP135,0,none
EQX1186,Grader,S010,2024-03-06,2024-03-11,5.7,5.6,5,OP108,0,none
EQX1138,Crane,S011,2024-08-16,2024-08-25,10.4,5.5,9,OP130,0,none
EQX1112,Excavator,S011,2025-09-17,2025-09-21,7.8,5.7,4,OP132,0,none
EQX1001,Compactor,S003,2025-07-01,2025-07-06,5.1,4.6,5,OP110,0,none
EQX1119,Crane,S004,2025-07-12,2025-07-15,7.1,2.2,3,OP136,0,none
EQX1145,Crane,S006,2024-10-18,2024-10-19,5.2,0.0,1,OP106,0,none
EQX1083,Compactor,S001,2025-06-10,2025-06-15,7.7,5.3,5,OP139,0,none
EQX1134,Bulldozer,S007,2025-08-14,2025-09-07,6.2,4.3,24,OP103,0,none
EQX1174,Loader,S004,2025-01-11,2025-01-21,6.7,5.3,10,OP103,0,none
EQX1193,Excavator,S002,2024-03-09,2024-03-25,5.2,0.0,16,OP118,0,none
EQX1012,Loader,S002,2024-03-06,2024-03-17,4.7,0.4,11,OP109,0,none
EQX1035,Crane,S009,2025-07-09,2025-07-17,9.2,0.6,8,OP110,0,none
EQX1178,Loader,S001,2025-10-09,2025-10-14,0.2,4.2,5,OP123,0,none
EQX1219,Loader,S004,2024-01-30,2024-02-09,6.5,2.7,10,OP114,0,none
EQX1178,Loader,S012,2025-12-03,2025-12-17,3.5,4.0,14,OP104,0,none
EQX1021,Compactor,S011,2024-10-10,2024-10-19,7.2,3.0,9,OP126,0,none
EQX1202,Loader,S004,2024-07-08,2024-07-20,8.9,2.1,12,OP131,0,none
EQX1113,Bulldozer,S011,2024-10-27,2024-11-24,3.8,4.5,28,OP125,0,none
EQX1035,Crane,S004,2024-04-16,2024-04-19,17.9,13.6,3,OP103,1,impossible_hours
EQX1151,Compactor,S001,2024-04-04,2024-04-14,5.1,5.4,10,OP113,0,none
EQX1053,Compactor,S010,2024-02-23,2024-03-03,3.2,0.4,9,OP137,0,none
EQX1138,Crane,S001,2025-04-24,2025-04-26,5.4,3.9,2,OP105,0,none
EQX1125,Excavator,S012,2025-03-13,2025-03-20,4.7,3.8,7,OP133,0,none
EQX1207,Excavator,S011,2025-04-25,2025-05-14,4.2,4.0,19,OP131,0,none
EQX1138,Crane,S004,2024-03-20,2024-03-24,5.0,0.0,4,OP113,0,none
EQX1109,Excavator,,2024-12-18,2024-12-30,7.2,4.6,12,OP111,1,unassigned_site
EQX1216,Compactor,S011,2025-03-25,2025-04-03,7.4,2.9,9,OP109,0,none
EQX1098,Excavator,S012,2025-04-07,2025-05-02,7.4,5.8,25,OP125,0,none
EQX1055,Compactor,S007,2025-11-14,2025-11-17,9.6,4.5,3,OP136,0,none
EQX1064,Compactor,S004,2024-04-27,2024-05-03,8.3,3.4,6,OP118,0,none
EQX1003,Loader,S005,2024-11-05,2024-11-18,7.6,0.6,13,OP132,0,none
EQX1075,Excavator,S011,2024-07-02,2024-07-11,9.9,5.7,9,OP127,0,none
EQX1053,Compactor,S009,2025-02-26,2025-05-13,7.2,3.1,76,OP131,1,extended_rental
EQX1036,Excavator,S006,2025-01-19,2025-01-28,6.0,1.6,9,OP111,0,none
EQX1131,Excavator,S004,2025-01-03,2025-01-17,5.0,0.9,14,OP129,0,none
EQX1025,Compactor,S008,2025-04-01,2025-04-06,9.3,5.7,5,OP127,0,none
EQX1084,Excavator,S001,2025-08-19,2025-08-24,8.8,4.5,5,OP107,0,none
EQX1018,Excavator,S006,2025-01-04,2025-01-18,5.7,6.6,14,OP125,0,none
EQX1081,Grader,S007,2025-11-15,2025-11-25,5.9,2.0,10,OP117,0,none
EQX1043,Compactor,S002,2025-11-18,2025-11-27,6.0,4.7,9,,1,no_operator
EQX1084,Excavator,S001,2025-10-26,2025-11-13,8.9,0.8,18,OP137,0,none
EQX1007,Compactor,S006,2024-09-13,2024-09-19,4.1,2.1,6,OP109,0,none
EQX1132,Loader,S009,2025-08-04,2025-08-22,5.3,1.8,18,OP126,0,none
EQX1030,Grader,S006,2025-05-11,2025-05-22,9.1,0.5,11,OP110,0,none
EQX1014,Compactor,S001,2025-08-21,2025-08-30,4.9,0.1,9,OP133,0,none
EQX1142,Crane,S002,2024-10-13,2024-10-28,7.2,0.0,15,OP134,0,none
EQX1108,Bulldozer,S003,2025-06-06,2025-06-24,10.4,1.3,18,OP105,0,none
EQX1042,Compactor,S001,2025-05-06,2025-05-16,7.4,1.7,10,OP121,0,none
EQX1078,Grader,S007,2024-12-04,2024-12-17,7.4,6.4,13,OP138,0,none
EQX1201,Compactor,S007,2025-09-02,2025-09-13,7.0,2.1,11,OP136,0,none
EQX1040,Grader,S009,2025-07-31,2025-08-11,6.1,8.5,11,OP128,0,none
EQX1028,Excavator,S004,2025-07-10,2025-07-24,7.8,5.8,14,OP116,0,none
EQX1101,Loader,S002,2024-03-27,2024-04-07,6.7,5.4,11,OP110,0,none
EQX1208,Grader,S007,2025-04-03,2025-04-13,5.2,2.1,10,OP135,0,none
EQX1218,Excavator,S004,2024-11-10,2024-11-19,4.7,2.2,9,OP113,0,none
EQX1065,Grader,S007,2025-12-20,2025-12-31,6.3,0.5,11,OP103,0,none
EQX1118,Compactor,S007,2024-06-27,2024-06-30,6.7,3.7,3,OP130,0,none
EQX1068,Bulldozer,S008,2025-02-10,2025-03-03,6.6,5.5,21,OP115,0,none
EQX1117,Compactor,S010,2024-11-11,2024-11-17,7.3,6.5,6,OP112,0,none
EQX1192,Bulldozer,S008,2024-06-03,2024-06-16,9.3,3.9,13,OP132,0,none
EQX1211,Grader,S006,2024-05-19,2024-06-01,5.1,3.0,13,OP133,0,none
EQX1088,Crane,S001,2024-08-26,2024-09-02,8.1,1.5,7,OP115,0,none
EQX1080,Compactor,S002,2024-01-03,2024-01-14,5.9,4.8,11,OP135,0,none
EQX1031,Compactor,S006,2024-02-03,2024-02-06,6.5,1.5,3,OP123,0,none
EQX1160,Compactor,S008,2025-01-02,2025-01-08,4.6,0.0,6,OP103,0,none
EQX1179,Loader,S003,2024-02-28,2024-03-14,6.3,5.3,15,OP119,0,none
EQX1169,Bulldozer,S006,2025-03-05,2025-03-29,0.1,18.8,24,OP112,1,excessive_idle
EQX1016,Bulldozer,S007,2024-07-20,2024-08-06,4.4,7.0,17,OP105,0,none
EQX1106,Compactor,S009,2025-10-27,2025-11-03,8.4,9.1,7,OP103,0,none
EQX1191,Loader,S006,2025-03-09,2025-03-15,10.7,3.6,6,OP121,0,none
EQX1019,Compactor,S001,2025-12-19,2025-12-26,7.1,2.3,7,OP125,0,none
EQX1149,Crane,S001,2025-11-13,2025-11-24,5.7,3.4,11,OP113,0,none
EQX1066,Grader,S006,2025-06-28,2025-07-12,8.6,1.3,14,OP126,0,none
EQX1141,Crane,S009,2025-01-29,2025-02-04,5.6,5.9,6,OP115,0,none
EQX1146,Bulldozer,S001,2024-12-26,2025-01-10,2.9,4.5,15,OP118,0,none
EQX1124,Crane,S001,2025-09-18,2025-09-21,4.2,2.5,3,OP124,0,none
EQX1139,Compactor,S006,2024-01-25,2024-01-30,3.4,5.2,5,OP112,0,none
EQX1086,Excavator,S010,2024-09-09,2024-09-20,1.0,3.5,11,OP132,0,none
EQX1058,Grader,S010,2025-09-01,2025-09-07,5.3,2.0,6,OP139,0,none
EQX1166,Bulldozer,S009,2025-11-28,2025-12-12,4.9,1.7,14,OP126,0,none
EQX1143,Loader,S009,2025-02-20,2025-03-01,6.2,4.8,9,OP124,0,none
EQX1047,Bulldozer,S003,2025-08-18,2025-08-31,2.5,1.9,13,OP106,0,none
EQX1126,Crane,S005,2025-11-20,2025-11-26,5.2,3.3,6,OP131,0,none
EQX1055,Compactor,S004,2024-11-30,2024-12-10,7.6,8.1,10,OP137,0,none
EQX1120,Grader,S010,2024-01-30,2024-02-04,4.4,5.4,5,OP108,0,none
EQX1155,Excavator,S005,2024-01-16,2024-02-01,6.8,2.6,16,OP105,0,none
EQX1005,Excavator,S010,2025-12-14,2025-12-19,16.9,12.4,5,OP105,1,impossible_hours
EQX1139,Compactor,S008,2025-04-19,2025-04-29,12.6,2.9,10,OP137,0,none
EQX1035,Crane,S009,2025-09-15,2025-09-23,8.5,6.7,8,OP101,0,none
EQX1042,Compactor,S010,2025-11-01,2025-11-10,10.3,4.9,9,OP135,0,none
EQX1110,Loader,S002,2024-03-15,2024-03-23,2.7,2.2,8,OP111,0,none
EQX1217,Excavator,S008,2025-04-03,2025-04-17,6.2,2.9,14,OP121,0,none
EQX1108,Bulldozer,S003,2024-07-05,2024-07-15,7.9,2.9,10,OP114,0,none
EQX1045,Compactor,S009,2024-02-16,2024-02-17,4.3,7.0,1,OP125,0,none
EQX1188,Excavator,S008,2025-03-04,2025-03-17,9.3,0.0,13,OP139,0,none
EQX1116,Loader,S004,2024-04-10,2024-04-26,6.3,3.3,16,OP123,0,none
EQX1194,Compactor,S001,2024-07-23,2024-07-28,9.8,0.0,5,OP118,0,none
EQX1019,Compactor,S002,2024-10-11,2024-10-22,8.3,6.6,11,OP111,0,none
EQX1172,Crane,S002,2024-10-07,2024-10-13,4.6,8.2,6,OP132,0,none
EQX1144,Grader,S007,2025-09-05,2025-09-21,6.3,0.2,16,OP138,0,none
EQX1007,Compactor,S004,2024-02-23,2024-02-29,8.0,5.8,6,OP105,0,none
